id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23850313,1 bed in 4-bed Mountain View Female Dorm,144228546,The Cove Hostel,,Islands,22.215084742268463,113.98958398047378,Shared room,102,1,0,,,36,365
23850566,1 bed in 6-bed Sea View Female Dorm,144228546,The Cove Hostel,,Islands,22.21416823323169,113.98925369818922,Shared room,102,1,0,,,36,365
23853378,Cozy Studio Apartment in Sheung Wan,179165234,Avis,,Central & Western,22.284742158807443,114.14893097686277,Entire home/apt,793,2,14,2018-07-27,3.26,1,26
23853914,"Welcome Family, group, 2 BRs, near Mong kok MTR",175636723,Mango,,Yau Tsim Mong,22.315134856239002,114.16876000157019,Entire home/apt,997,3,24,2018-08-10,5.03,5,136
23855325,Retro Robin 2BR apt SOHO,79003602,J,,Central & Western,22.27993456913671,114.15291129993774,Entire home/apt,1099,1,28,2018-08-06,5.64,9,159
23856466,"Carole’s Sweet Home 
(普通話& 粵語& English)",32943826,Carole,,Yau Tsim Mong,22.305006255689722,114.17023219703411,Private room,400,1,0,,,1,19
23861343,Gorgeous studio ideally located.,16798334,Bob,,Islands,22.295213550151143,114.01366471540747,Entire home/apt,754,3,9,2018-08-05,1.94,9,255
23863548,Spacious & Comfy Studio near Mongkok,160416777,K.K.,,Yau Tsim Mong,22.324333631452628,114.16431894689653,Entire home/apt,785,1,28,2018-08-14,6.67,1,329
23863797,1 bedroom in the heart of Wanchai,50343251,Paul & Theary,,Wan Chai,22.276389763435148,114.17275525818117,Entire home/apt,699,3,0,,,1,0
23868968,NEW*30Sec to Wan Chai MTR 4BR 2WR Apt with Rooftop,15247446,Eva,,Wan Chai,22.278964673209902,114.17357115871289,Entire home/apt,1570,2,20,2018-08-08,5.08,5,240
23869618,Sea View Private Room with Private Bathroom-TF1,144228546,The Cove Hostel,,Islands,22.226932847494737,113.93293012301186,Private room,400,1,5,2018-07-11,1.25,36,362
23869927,Studio P Causeway Bay,2767759,Alfred,,Wan Chai,22.280870352846115,114.18564095970683,Entire home/apt,589,90,0,,,17,136
23870219,Entire Sea View place with 8-rooms&8 bathrooms- TF,144228546,The Cove Hostel,,Islands,22.228694680115016,113.93304697356267,Entire home/apt,3203,1,6,2018-07-26,1.32,36,359
23872198,Sea View Private Room with Private Bathroom-TF2,144228546,The Cove Hostel,,Islands,22.2268900500494,113.93375901836316,Private room,400,1,1,2018-04-28,0.27,36,362
23872321,Sea View Private Room with Private Bathroom-TF3,144228546,The Cove Hostel,,Islands,22.227949542682545,113.93233659975331,Private room,400,1,5,2018-08-03,1.40,36,363
23872452,Sea View Private Room with Private Bathroom - TF4,144228546,The Cove Hostel,,Islands,22.228416882423364,113.93249670327936,Private room,400,1,2,2018-04-17,0.43,36,363
23872584,Mountain View Private Room with Bathroom-TF1,144228546,The Cove Hostel,,Islands,22.227932614144787,113.9331207350673,Private room,400,1,1,2018-05-01,0.28,36,361
23872755,Mountain View Private Room with Bathroom-TF2,144228546,The Cove Hostel,,Islands,22.228738200470634,113.93205680068205,Private room,400,1,2,2018-05-29,0.56,36,363
23872885,Sea View Private Room with Bathroom-TF5,144228546,The Cove Hostel,,Islands,22.22805068209811,113.93209466906913,Private room,400,1,0,,,36,363
23872995,Sea View Private Room with Bathroom-TF6,144228546,The Cove Hostel,,Islands,22.228738751881583,113.93341117237372,Private room,400,1,1,2018-05-01,0.28,36,363
23873497,全新房源！5分鐘銅鑼灣地下鐵站，心臟地帶，設計師精心設計！一廳一房，多窗，有電梯！,122154382,Lawrence,,Wan Chai,22.277590679061575,114.1854883850869,Entire home/apt,502,3,6,2018-07-02,1.55,3,315
23874754,Cozy Home near Taikoo Place近太古坊/Quarry Bay地铁站步行5分钟,150218117,Andy,,Eastern,22.284109064732842,114.21507790238027,Entire home/apt,699,1,11,2018-07-30,2.50,3,94
23883493,New & cool one bedroom apartment with roof terrace,47482093,Iain,,Wan Chai,22.27314750837285,114.17368409989253,Entire home/apt,801,2,3,2018-07-01,0.63,1,0
23885079,Cosy and  Convenient Home on lovely Lamma,1502062,Pascale,,Islands,22.224632046330484,114.11194866972444,Shared room,479,2,0,,,1,345
23888975,"Cosy studio in a perfect location - SoHo, Central",10855565,Simon,,Central & Western,22.281156602639335,114.15262492959872,Entire home/apt,659,1,5,2018-07-17,1.11,1,25
23889105,Modern and spacious 1 bedroom flat in Sai Ying Pun,20388721,Caroline,,Central & Western,22.285581597683283,114.14225395502508,Entire home/apt,1248,1,1,2018-04-08,0.23,1,43
23889286,* Designer 2BD Apartment with Spectacular Views *,7295936,Jessica,,Wan Chai,22.271557665455177,114.18472794605071,Entire home/apt,3493,3,0,,,1,195
23889850,entire apartment in wanchai,165632659,Puji,,Wan Chai,22.27707178766971,114.17209109451792,Private room,1633,1,1,2018-03-25,0.21,1,0
23891247,Central Studio with Private Balcony and Rooftop!,116000036,Joanna,,Central & Western,22.28218003839975,114.15210635174489,Entire home/apt,699,3,3,2018-05-13,0.67,1,8
23892039,"COME INN 2인실B(1더블침대) 침사취이역B1에서 5분거리, 한국어 영어 중국어가능",28252790,Bella,,Yau Tsim Mong,22.301958782772786,114.17387656292304,Private room,259,1,17,2018-07-20,3.72,6,173
23892487,Bright sea view apartment with balcony on Lamma,80342220,Ksenia,,Islands,22.226478364077572,114.1117544628537,Entire home/apt,652,2,8,2018-08-12,1.83,1,242
23892944,"COME INN 2~3인실(1더블,1싱글)침사취이역B1에서 5분거리  한국어/영어/중국어",28252790,Bella,,Yau Tsim Mong,22.299919794903932,114.17430189559148,Private room,322,1,20,2018-07-16,4.51,6,180
23893282,New apartment in Sai Ying Pun,25256519,Alain,,Central & Western,22.28613716656809,114.1410769068949,Entire home/apt,502,1,12,2018-08-06,2.50,1,0
23893289,COME INN. 2~4인실(2 더블침대)/한국어/영어/중국어,28252790,Bella,,Yau Tsim Mong,22.30018708344408,114.17259659492298,Private room,322,1,4,2018-07-31,0.98,6,186
23894126,Colourfu & Cozy Big 3BR @Jordan MTR,25665568,Mary,,Yau Tsim Mong,22.306002777272823,114.16909638460706,Entire home/apt,997,1,0,,,11,91
23895878,2 mins to Causeway Bay MTR. 2 cozy beds 海景sea view,30703209,Simon,,Wan Chai,22.27958650954558,114.1816489422598,Entire home/apt,934,2,13,2018-07-31,5.06,2,200
23896122,NEW!2 mins to Causeway Bay MTR-銅鑼灣2分鐘到地鐵,30703209,Simon,,Wan Chai,22.280920378781435,114.1824403995929,Entire home/apt,926,2,28,2018-08-01,5.71,2,162
23903746,Super Convenient place 5 mins from Times Sq. MTR,21405792,Rahul,,Wan Chai,22.27652456964437,114.18713553232912,Entire home/apt,2496,1,3,2018-05-01,0.70,1,0
23905341,Cosy bedroom available in Sheung Wan neighbourhood,39534866,Ally,,Central & Western,22.284875390085997,114.15149159735742,Private room,699,2,3,2018-04-08,0.65,1,0
23905501,葵青区套二，舒适两居室公寓！小区环境优美！,109995886,鹏,,Kwai Tsing,22.34564382103084,114.11430161204295,Entire home/apt,761,1,0,,,1,25
23905824,*1 People Single Room + Private Bathroom 單人房私人浴室^^,175017614,Ivyivy,,Yau Tsim Mong,22.296079617634422,114.17322325866436,Private room,298,1,13,2018-07-22,2.85,12,271
23906085,"Quiet Room in NP, 10mins to CausewayBay, HK island",9443322,Romi,,Eastern,22.29126086880629,114.20244966042678,Private room,196,1,12,2018-07-20,2.90,3,130
23908156,"Spacious flat Mid-Levels, Quiet area 5 min to Soho",106921351,Samuel,,Central & Western,22.28350370041204,114.14763208231061,Private room,997,2,1,2018-04-01,0.22,2,0
23908681,Good room,160947102,Sunny,,Eastern,22.289100824114993,114.19671251767302,Private room,353,2,33,2018-08-13,7.23,1,60
23908756,7 People Room ( 7人房) + Private Bathroom 私人浴室 T+T+S,175017614,Ivyivy,,Yau Tsim Mong,22.2959371566839,114.17125467533462,Private room,1130,1,3,2018-07-06,1.18,12,220
23909538,精装loft公寓，两室一厅结构，居住非常舒适，周边配套齐全！居住非常便利！,168070518,Long,,Sai Kung,22.313950605684166,114.24910878866348,Entire home/apt,769,1,0,,,1,0
23910527,"COME INN 2인실A(1더블침대) 침사취이역B1에서 5분거리, 한국어 영어 중국어가능",28252790,Bella,,Yau Tsim Mong,22.30059178934264,114.17376950893205,Private room,259,1,16,2018-07-29,3.64,6,178
23912685,太子溫馨小房子,15793244,Po Ying Jumbo,,Yau Tsim Mong,22.325622127350048,114.16620961904523,Entire home/apt,903,1,0,,,1,0
23913499,"COME INN 2인실C(1더블침대) 침사취이역B1에서 5분거리, 한국어 영어 중국어가능",28252790,Bella,,Yau Tsim Mong,22.300603765126965,114.17243273414411,Private room,314,1,14,2018-07-29,3.07,6,189
23913832,"COME INN 2인실D(1더블침대) 침사취이역B1에서 5분거리, 한국어 영어 중국어가능",28252790,Bella,,Yau Tsim Mong,22.301167772484362,114.17458480670507,Private room,275,1,12,2018-07-07,2.61,6,183
23915975,Riva 爾巒,168278939,Lily,,Yuen Long,22.442910422577196,114.0552912012634,Entire home/apt,997,2,2,2018-07-04,0.77,1,87
23918095,A Home away from Home舒适温馨公寓/近港岛东/太古坊/鰂魚涌地鐵站,150218117,Andy,,Eastern,22.282708567860443,114.21734288450698,Entire home/apt,863,1,8,2018-08-12,1.74,3,157
23919259,{ENTIRE} 3BR2WR BrandNewApt 2min to MTR #00Sorigin,124591049,Maggie So,,Sham Shui Po,22.33056620358419,114.16299171181686,Entire home/apt,1083,3,5,2018-07-09,1.15,12,40
23920721,"{SPACIOUS} Cozy Double Room, 2min to MTR #02dS",124591049,Maggie So,,Sham Shui Po,22.331258045215243,114.16310092030993,Private room,369,3,3,2018-07-31,0.75,12,47
23920727,"{COZY} Quiet Double Room, 2min to SSP MTR #01dS",124591049,Maggie So,,Sham Shui Po,22.33120534921257,114.16285991396806,Private room,369,3,2,2018-05-05,0.44,12,47
23920728,"{STYLISH} New Double Room, 2min to MTR #03dSorigin",124591049,Maggie So,,Sham Shui Po,22.33079630026767,114.16449720122318,Private room,369,3,3,2018-07-30,0.78,12,41
23927188,尖沙咀6~8人溫馨小花女家庭房,165544446,Rorange,,Yau Tsim Mong,22.296310421797884,114.17482684238666,Entire home/apt,997,1,0,,,1,320
23928212,Beautiful 2 bedrooms flat in heart of Kowloon,23953017,Cynthia,,Yau Tsim Mong,22.300621640273235,114.17556613775118,Entire home/apt,1005,4,0,,,2,168
23928467,Family Room,170881415,Toronto,,Yau Tsim Mong,22.29778633434185,114.17125845725054,Private room,432,1,18,2018-07-26,3.88,9,9
23928524,2 pieces apartment next to Sheung Wan MTR,21294010,Irina,,Central & Western,22.286935036332125,114.14726228119589,Entire home/apt,644,30,1,2018-05-08,0.30,1,62
23929178,Triple Room (Toronto Motel),170881415,Toronto,,Yau Tsim Mong,22.296712905203044,114.17318665766483,Private room,377,1,5,2018-07-28,1.04,9,7
23929223,Best location in Hong Kong University,17988040,Laurent,,Central & Western,22.287839401950137,114.13374416423318,Entire home/apt,785,2,10,2018-07-28,3.16,1,25
23930940,Budget Stdio for 2 in Hung Hom,31023390,Nadia,,Kowloon City,22.309352609746817,114.18770091113888,Entire home/apt,251,1,0,,,8,157
23931053,Budget (Private room near Mongkok),45004262,Mye,,Yau Tsim Mong,22.32027673643826,114.16226307023776,Private room,235,2,24,2018-07-29,5.26,1,6
23933485,"Bright , Family Welcome , Travel Spot @WanChai MTR",4209137,Cherry,,Wan Chai,22.275067889955327,114.17369126336426,Entire home/apt,997,4,12,2018-08-15,2.77,6,52
23939155,Cozy fully furnished flat in Shatin,9607703,V,,Sha Tin,22.385777752680863,114.20440179779685,Entire home/apt,652,7,0,,,1,111
23941275,New Spacious極罕有尖沙咀鑽石地段，兩室一超大廳。全新，尤適合街拍、購物、合家歡、街拍,2438353,Carmen,,Yau Tsim Mong,22.297258804369967,114.16931618971496,Entire home/apt,1099,1,39,2018-07-31,9.59,6,92
23946004,鄰近西鐡站及藍球場。可安排機場接送,28321953,Alex,,Yuen Long,22.464356077608393,114.0213259141918,Entire home/apt,377,1,0,,,2,0
23948402,Hidden Gem w Rooftop in Mid Levels w Cozy Room,180060895,Cindy,,Central & Western,22.274787236347073,114.13616346545611,Private room,1201,2,0,,,1,85
23948607,"Arty, bright and quiet oasis in trendy Sheung Wan.",9018677,Gregory,,Central & Western,22.284427630040323,114.1468841158535,Entire home/apt,863,2,3,2018-04-23,0.66,2,58
23949905,Leighton Apartment - Times #G (禮寓-時代館 #G),170865474,Chun Hung,,Wan Chai,22.276622220093646,114.18309177695114,Private room,549,1,7,2018-08-12,1.69,10,104
23950617,坚尼地城地铁站，一房一厅温馨400尺山景房。Near to MTR Kennedy Town,27387412,Yang,,Central & Western,22.279472392437672,114.12801991190534,Entire home/apt,652,2,12,2018-08-05,2.79,1,111
23951141,Tastefully Fully Serviced- CausewayBay/HappyValley,180082061,Danny,,Wan Chai,22.26922003974201,114.18636383541738,Entire home/apt,777,1,13,2018-07-13,3.31,2,0
23954709,One of the best places to be in Hong Kong,161663532,Carl-Christian,,Wan Chai,22.279155508776885,114.18232011146736,Private room,400,1,2,2018-04-07,0.43,2,318
23955114,1 bed in 4-bed Mountain View Female Dorm,144228546,The Cove Hostel,,Islands,22.214680864564336,113.98797215748893,Shared room,102,1,0,,,36,365
23955649,1 bed in 4-bed Mountain View Female Dorm,144228546,The Cove Hostel,,Islands,22.21347960092333,113.98922336847048,Shared room,102,1,0,,,36,365
23955800,1 bed in 4-bed Mountain View Female Dorm,144228546,The Cove Hostel,,Islands,22.21340762526884,113.98910995048877,Shared room,102,1,0,,,36,365
23955923,1 bed in 4-bed Mountain View Mixed Dorm,144228546,The Cove Hostel,,Islands,22.214035724192843,113.98820756567501,Shared room,102,1,0,,,36,357
23956106,1 bed in 4-bed Mountain View Mixed Dorm,144228546,The Cove Hostel,,Islands,22.215507627249806,113.98823904954409,Shared room,102,1,0,,,36,365
23956316,1 bed in 4-bed Mountain View Mixed Dorm,144228546,The Cove Hostel,,Islands,22.215351465883703,113.98849223809702,Shared room,102,1,0,,,36,365
23956513,1 bed in 4-bed Mountain View Mixed Dorm,144228546,The Cove Hostel,,Islands,22.214816899438645,113.98824252398406,Shared room,102,1,0,,,36,361
23957495,寛敞時尚兩房，一廳，廚房，衞浴間—供12人合團體，家庭!!!,180144787,Angel,,Yau Tsim Mong,22.304322347154887,114.17109433994034,Entire home/apt,997,1,13,2018-08-02,2.89,1,122
23958386,Leighton Apartment - Times #B (禮寓-時代館 #B),170865474,Chun Hung,,Wan Chai,22.27614811700672,114.18547039067018,Private room,683,1,9,2018-08-05,2.31,10,359
23959265,#限时特价# 喵小夫的家  主卧独卫  望香港山景，近会展中心  双口岸过港更方便,170187148,Zita,,North,22.527204180201238,114.08166646829135,Private room,275,1,26,2018-08-09,5.65,3,77
23960086,Leighton Apartment - Times #C (禮寓-時代館 #C),170865474,Chun Hung,,Wan Chai,22.276166002400192,114.18547015739203,Private room,620,1,7,2018-08-09,1.72,10,360
23960222,Leighton Apartment - Times #D (禮寓-時代館 #D),170865474,Chun Hung,,Wan Chai,22.276250389507517,114.18374653449645,Private room,652,1,1,2018-04-21,0.26,10,349
23960324,Leighton Apartment - Times #E (禮寓-時代館 #E),170865474,Chun Hung,,Wan Chai,22.27650154773671,114.18377876414071,Private room,652,1,2,2018-08-12,0.49,10,360
23960397,Leighton Apartment - Times #F (禮寓-時代館 #F),170865474,Chun Hung,,Wan Chai,22.275870705822783,114.1849709984245,Private room,581,1,7,2018-06-18,1.62,10,335
23964053,Cozy and big room perfectly located in Wan Chai,107289775,Filippo,,Wan Chai,22.277341192895246,114.17608140547544,Private room,400,2,2,2018-06-10,0.77,1,22
23964345,Mid-Levels Top-floor Studio l Great View & Rooftop,6736012,Yael And Antoine,,Central & Western,22.280370430056777,114.15126817104026,Entire home/apt,997,2,2,2018-07-07,0.63,1,21
23964670,Repulse Bay beach large flat for family,48579049,Yvon,,Southern,22.240024801973927,114.19393887847394,Entire home/apt,2802,3,0,,,1,0
23965310,聚缘小屋(合住套房)或(独立套房),176469440,舒,,Yau Tsim Mong,22.32040922841795,114.16436113356546,Private room,801,1,17,2018-08-13,3.89,1,36
23965657,尖沙咀鑽石地段，兩室一廳兩浴。全新裝修，有電梯，尤其適合街拍、購物、合家歡、商務、街拍、婚摄等,2438353,Carmen,,Yau Tsim Mong,22.296108469615657,114.17300547185593,Entire home/apt,997,1,33,2018-07-30,7.98,6,97
23965810,Luxury Studio Apartment Near Causeway Bay [4],6315448,Lauli15,,Wan Chai,22.283267215085225,114.19165426364337,Entire home/apt,699,60,1,2018-05-14,0.32,12,229
23966008,Spacious Studio Apartment Near Causeway Bay [3],6315448,Lauli15,,Eastern,22.283583612084957,114.19300209613094,Entire home/apt,730,60,2,2018-08-14,0.97,12,251
23967368,Peaceful & near Disneyland,63055088,Erica,,Islands,22.292714642266183,114.01696542659907,Entire home/apt,997,3,0,,,1,0
23968247,Spacious apartment in Hong Kong,180257622,Kelsey,,Yau Tsim Mong,22.30875864633127,114.16574390834776,Entire home/apt,997,4,1,2018-04-23,0.26,1,5
23968648,Large cosy 1 bedroom with bay view HK island,2988284,Florent,,Wan Chai,22.278511291263385,114.19291839777537,Entire home/apt,699,2,2,2018-07-23,0.58,1,31
23968963,The endless summer,73270556,Sophie,,North,22.5382571651035,114.09718538677377,Private room,251,1,0,,,1,363
23970178,2 Rooms Apt Max5 center of Mongkok,88315087,Yuki,,Yau Tsim Mong,22.317382430892653,114.16694376140495,Entire home/apt,502,2,12,2018-07-16,2.65,3,128
23971891,Cozy and quiet Sweet room (1min to MTR),65729945,Yy,,Kowloon City,22.303403586733562,114.18995565958444,Private room,549,1,18,2018-08-08,4.43,1,70
23974820,体验香港,180310137,Zhiyou,,Wan Chai,22.279510546981296,114.17030841039478,Private room,597,1,1,2018-03-30,0.22,1,0
23981844,BRIGHT FLAT w. Balcony/Gym/Pool MINS TO CENTRAL!!,70869230,Sonya,,Central & Western,22.281520539283925,114.15034452713896,Entire home/apt,1248,3,3,2018-05-01,0.69,1,0
23983230,Oasis in the middle of busy life,739542,Cavan,,Central & Western,22.285658945687068,114.13615335329754,Entire home/apt,549,2,1,2018-04-01,0.22,2,0
23984103,Modern & spacious place - perfect location!,34502167,Veronika,,Wan Chai,22.278355881011077,114.17325238683938,Entire home/apt,997,3,5,2018-07-31,1.27,1,5
23985674,"JL-C Mongkok cozy R,kitchen,double bed,wifi,window",39890192,Laura,,Yau Tsim Mong,22.322258513255548,114.1681767094266,Private room,385,1,11,2018-06-24,2.41,16,113
23988346,高层景观舒适公寓双人房/福田皇岗双口岸/地铁囗高端小区/清静安全/近会展中心 购物公园,163388027,Jing,,Yuen Long,22.510891715117612,114.06203629952903,Entire home/apt,400,1,16,2018-07-29,3.43,10,357
23988424,Generous size apartment by HK standards in Soho,2256233,Carrie,,Central & Western,22.281971948982125,114.15172670451567,Entire home/apt,549,2,3,2018-07-02,0.83,1,2
23989020,Bright & Cozy Apt Hotel in Wanchai with Balconies,36664618,Agnes,,Wan Chai,22.277332814010908,114.17230178324326,Entire home/apt,801,3,4,2018-05-15,1.01,1,14
23989371,Cozy Designer's Studio in the heart of HK,26202011,Alisha,,Central & Western,22.286252373719268,114.14967160625454,Entire home/apt,793,2,6,2018-07-29,1.26,1,7
23992194,维港边轻奢套房两室两厅-近尖东、旺角红磡和黄埔地铁站交通便利,158050564,Toney,,Yau Tsim Mong,22.299439087784453,114.18432012529573,Entire home/apt,3501,1,0,,,8,0
23992253,"JL-A new!Mongkok cozy room with private bath,wifi",39890192,Laura,,Yau Tsim Mong,22.322296862316374,114.16921570353719,Private room,298,1,21,2018-07-28,4.50,16,111
23998296,HOT! Sweet 2Rms big 7ppl Apt - 4mins near Mtr,68059239,Tiffany,,Wan Chai,22.278618467746778,114.17961856373655,Entire home/apt,1280,1,4,2018-04-24,0.92,4,152
23998314,"JL-B new!Mongkok cozy room with private bath,wifi",39890192,Laura,,Yau Tsim Mong,22.320902159249844,114.1687970228072,Private room,298,1,11,2018-07-30,2.37,16,127
23998644,[D]高铁站3BR TsimShaTsui 5min Jordan/Austin MTR New,28949559,Miranda,,Yau Tsim Mong,22.303850566249753,114.16879494106962,Entire home/apt,1295,2,25,2018-08-10,5.64,5,127
23999395,"JL-D new!Mongkok cozy R,kitchen,1.2*2m bed,wifi",39890192,Laura,,Yau Tsim Mong,22.320926628589607,114.16911045587428,Private room,385,1,6,2018-07-29,1.38,16,122
23999602,"3BR SPACIOUS, NEW, BEST for group,  Long Stay !!",47593894,Karius,,Central & Western,22.288145353945975,114.14945644261347,Entire home/apt,1201,4,10,2018-08-11,2.61,8,188
24003238,Rare Designer Home in Mid-Levels Central,7635584,Arigen,,Central & Western,22.28045628967483,114.15260682130115,Entire home/apt,447,4,2,2018-04-14,0.48,1,181
24003352,3分鐘太子站 LOVE • PLUS Sofa Corner 3 min Prince Edward,159904054,Lee,,Sham Shui Po,22.32659872086994,114.16324474658784,Private room,188,1,13,2018-08-12,2.85,3,89
24009492,!JUST 3 MIN FROM TST MTR! BEST 2BR apt in town,180674355,Tarishi,,Yau Tsim Mong,22.296365212372347,114.17064561961224,Entire home/apt,801,4,7,2018-07-10,1.81,2,62
24009674,** COZY SHARED APARTMENT  ** 3 MINS to MTR,50946770,Fred,,Yau Tsim Mong,22.30098606707555,114.17563913005978,Private room,502,2,2,2018-04-15,0.46,1,343
24010131,Comfy Apartment near Prince Edward MTR Station,44049462,Wingching,,Yau Tsim Mong,22.325194533680026,114.16601758695083,Entire home/apt,848,1,15,2018-08-12,3.44,1,56
24011423,1 bed in 6-bed Sea View Female Dorm,144228546,The Cove Hostel,,Islands,22.214751529906636,113.99000505698966,Shared room,102,1,0,,,36,365
24011639,1 bed in 6-bed Sea View Female Dorm,144228546,The Cove Hostel,,Islands,22.213254127665977,113.98972989624895,Shared room,102,1,1,2018-06-20,0.53,36,365
24011771,1 bed in 6-bed Sea View Female Dorm,144228546,The Cove Hostel,,Islands,22.21463097496627,113.98843177107405,Shared room,102,1,0,,,36,365
24011877,1 bed in 6-bed Sea View Female Dorm,144228546,The Cove Hostel,,Islands,22.21552520965983,113.98950488860166,Shared room,102,1,0,,,36,362
24011981,1 bed in 6-bed Sea View Female Dorm,144228546,The Cove Hostel,,Islands,22.213612383902326,113.98983058947718,Shared room,102,1,0,,,36,365
24012091,1 bed in 6-bed Sea View Mixed Dorm,144228546,The Cove Hostel,,Islands,22.21403864834922,113.98936578418034,Shared room,102,1,0,,,36,361
24012263,1 bed in 6-bed Sea View Mixed Dorm,144228546,The Cove Hostel,,Islands,22.214842731099843,113.9893730167523,Shared room,102,1,0,,,36,365
24012349,1 bed in 6-bed Sea View Mixed Dorm,144228546,The Cove Hostel,,Islands,22.213791630215816,113.98960723351418,Shared room,102,1,0,,,36,361
24012446,1 bed in 6-bed Sea View Mixed Dorm,144228546,The Cove Hostel,,Islands,22.214654458862444,113.98933811533914,Shared room,102,1,0,,,36,365
24012544,1 bed in 6-bed Sea View Mixed Dorm,144228546,The Cove Hostel,,Islands,22.214830457169825,113.98861249238084,Shared room,102,1,0,,,36,365
24012649,1 bed in 6-bed Sea View Mixed Dorm,144228546,The Cove Hostel,,Islands,22.215398011027897,113.98980497443695,Shared room,102,1,0,,,36,365
24021643,Large One Bedroom Apartment in Soho Hong Kong,64851943,Bronwyn,,Central & Western,22.284125809380328,114.14929869437572,Entire home/apt,699,2,1,2018-03-27,0.21,1,69
24022105,Seaview Double Room in Causeway Bay,12317312,Adam,,Wan Chai,22.279888439917862,114.18617251325007,Private room,432,4,0,,,1,0
24022119,"深度旅遊香港《兩日一夜露營樂》
Camping & Hiking in Hong Kong",180793463,Jerry,,Kwun Tong,22.324327565081603,114.21625404734904,Private room,220,2,0,,,1,180
24022518,Quarry Bay Fully Furnished Ensuite/ Studio Flat 4,180769747,Willie,,Eastern,22.292261687711747,114.20720316179317,Private room,353,3,3,2018-07-01,0.78,3,0
24022971,"Perfect cozy home in the heart of Central HK, SOHO",559024,Jing,,Central & Western,22.281372592782443,114.15310388490353,Entire home/apt,997,2,4,2018-05-02,0.88,1,13
24023361,"JL-E Mongkok cozy R,kitchen,double bed,wifi,window",39890192,Laura,,Yau Tsim Mong,22.322717658563302,114.16942875257934,Private room,432,1,10,2018-07-30,2.16,16,78
24023700,Private studio Sheung Wan Central 1min MTR,49819843,Sid,,Central & Western,22.286895058310176,114.15073191132055,Private room,298,2,3,2018-04-08,0.66,2,0
24024479,"JL-F new!Mongkok cozy R,kitchen,1.2*2m bed,wifi",39890192,Laura,,Yau Tsim Mong,22.322078356506257,114.16964356291125,Private room,385,1,21,2018-07-30,4.53,16,122
24025620,福田口岸/会展中心 黄金地段超值3卧公寓,180834367,Lily,,Yuen Long,22.517837023146313,114.07245740177025,Entire home/apt,683,1,1,2018-04-14,0.24,8,180
24025672,Brand new sea view studio in Sheung Wan,180835612,Mia,,Central & Western,22.28868797793759,114.14537677725356,Entire home/apt,699,2,4,2018-07-02,0.87,1,2
24026290,Best Hong Kong Harbour view !,35831995,Laurent,,Yau Tsim Mong,22.29772338020069,114.17295954465015,Entire home/apt,3532,2,7,2018-08-10,3.56,1,108
24026991,The Best Private Room in North Point - 700sq/ft,180825113,CoCo,,Eastern,22.290700037310575,114.20103702203265,Private room,502,2,2,2018-04-09,0.44,1,0
24028012,3 People Room+Private Bathroom ( 3 人房有私人浴室),175017614,Ivyivy,,Yau Tsim Mong,22.29719744960645,114.17212524033816,Entire home/apt,361,1,14,2018-07-30,3.09,12,223
24029247,Urban 1min to MTR 2BR 5mins to TST,115779451,Vivian,,Yau Tsim Mong,22.302206467553113,114.17229289496441,Entire home/apt,887,1,33,2018-07-31,7.17,3,50
24030260,福田口岸 超棒日式3卧公寓 近会展中心,180834367,Lily,,Yuen Long,22.515213142660205,114.0693922505234,Entire home/apt,612,1,1,2018-04-22,0.26,8,178
24030458,酒店式公寓,147223155,Yi,,Yau Tsim Mong,22.303226881561834,114.18518524426126,Private room,322,3,21,2018-07-08,4.47,1,4
24032527,New modern Studio in Causeway Bay next to SOGO,23929473,Roman,,Wan Chai,22.28082624979217,114.185387117359,Entire home/apt,722,1,19,2018-07-28,4.13,2,297
24034048,"A. Spacious Apartment, Center Of TST, 12Pax",180894892,Cherry,,Yau Tsim Mong,22.29884463792777,114.17393366713868,Entire home/apt,1978,1,17,2018-08-01,4.15,4,155
24034873,福田CBD/福田口岸/皇岗口岸/会展中心 温馨北欧风高档小区河景3卧公寓,180834367,Lily,,Yuen Long,22.515907599425397,114.07030637679374,Entire home/apt,628,1,1,2018-03-30,0.22,8,181
24036161,宽敞、舒适、便利的两居室公寓，房间内家具家电齐全，在这里居住一定会很惬意！,180500108,大来,,Sai Kung,22.31988252399394,114.2576630730063,Entire home/apt,793,1,0,,,1,168
24036728,福田口岸豪华三卧公寓 步行过港 连住优惠 近会展中心,180834367,Lily,,Yuen Long,22.5151661341523,114.0688456596394,Entire home/apt,659,1,0,,,8,178
24037510,福田CBD 超棒北欧风高档3卧公寓 福田口岸商旅出行,180834367,Lily,,Yuen Long,22.51597883137271,114.06894819487188,Entire home/apt,659,1,1,2018-04-15,0.24,8,180
24038702,福田口岸 超值浪漫双人大床房2 连住折扣 近会展 福田CBD,180834367,Lily,,Yuen Long,22.514411093968285,114.0702974479574,Private room,251,1,3,2018-04-21,0.68,8,181
24040176,福田口岸 温馨北欧风单人房 5分钟过港 近会展中心,180834367,Lily,,Yuen Long,22.514474550837065,114.06903762577129,Private room,204,1,2,2018-04-30,0.43,8,225
24040179,福田口岸 温馨北欧风1双人房 5分钟过港 近会展中心,180834367,Lily,,Yuen Long,22.51593748603715,114.07102202660282,Private room,283,1,0,,,8,181
